Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
E0,08/08/2015,Bournemouth,Aston Villa,0,1,0,0,100,260,300,111,-114,-0.5
E0,08/08/2015,Chelsea,Swansea,2,2,2,1,-278,400,1000,-114,107,-1.5
E0,08/08/2015,Everton,Watford,2,2,0,1,-143,290,450,-108,103,-1
E0,08/08/2015,Leicester,Sunderland,4,2,3,0,-105,250,333,127,-137,-0.5
E0,08/08/2015,Man United,Tottenham,1,0,1,0,-154,300,500,-116,113,-1
E0,08/08/2015,Norwich,Crystal Palace,1,3,0,1,155,230,200,125,-133,0
E0,09/08/2015,Arsenal,West Ham,0,2,0,1,-345,500,1100,-141,130,-1.5
E0,09/08/2015,Newcastle,Southampton,2,2,1,1,188,230,170,123,-125,0
E0,09/08/2015,Stoke,Liverpool,0,1,0,0,240,240,130,115,-122,0.25
E0,10/08/2015,West Brom,Man City,0,3,0,2,475,300,-149,-119,115,1
E0,14/08/2015,Aston Villa,Man United,0,1,0,1,450,280,-137,119,-127,0.75
E0,15/08/2015,Southampton,Everton,0,3,0,2,-105,260,333,123,-132,-0.5
E0,15/08/2015,Sunderland,Norwich,1,3,0,2,150,230,210,137,-145,0
E0,15/08/2015,Swansea,Newcastle,2,0,1,0,-105,260,333,101,-104,-0.5
E0,15/08/2015,Tottenham,Stoke,2,2,2,0,-125,275,400,100,-106,-0.75
E0,15/08/2015,Watford,West Brom,0,0,0,0,130,240,240,122,-128,-0.25
E0,15/08/2015,West Ham,Leicester,1,2,0,2,125,250,240,-103,100,-0.25
E0,16/08/2015,Crystal Palace,Arsenal,1,2,1,1,425,290,-137,-111,103,0.75
E0,16/08/2015,Man City,Chelsea,3,0,1,0,110,250,275,105,-114,-0.5
E0,17/08/2015,Liverpool,Bournemouth,1,0,1,0,-222,375,700,-120,120,-1
E0,22/08/2015,Crystal Palace,Aston Villa,2,1,0,0,-118,260,375,116,-123,-0.5
E0,22/08/2015,Leicester,Tottenham,1,1,0,0,163,260,175,-114,109,0
E0,22/08/2015,Man United,Newcastle,0,0,0,0,-278,425,900,-123,115,-1.25
E0,22/08/2015,Norwich,Stoke,1,1,1,1,130,230,250,122,-132,-0.25
E0,22/08/2015,Sunderland,Swansea,1,1,0,1,300,240,110,125,-135,0.5
E0,22/08/2015,West Ham,Bournemouth,3,4,0,2,138,240,220,-102,-104,-0.25
E0,23/08/2015,Everton,Man City,0,2,0,0,400,300,-137,-137,130,0.75
E0,23/08/2015,Watford,Southampton,0,0,0,0,180,230,175,120,-128,0
E0,23/08/2015,West Brom,Chelsea,2,3,1,3,550,300,-161,115,-125,0.75
E0,24/08/2015,Arsenal,Liverpool,0,0,0,0,-133,300,400,-119,115,-0.5
E0,29/08/2015,Aston Villa,Sunderland,2,2,2,1,-110,250,375,134,-143,-0.5
E0,29/08/2015,Bournemouth,Leicester,1,1,1,0,120,260,240,-110,103,-0.25
E0,29/08/2015,Chelsea,Crystal Palace,1,2,0,0,-278,400,1000,-133,125,-1.5
E0,29/08/2015,Liverpool,West Ham,0,3,0,2,-278,450,800,-135,130,-1.5
E0,29/08/2015,Man City,Watford,2,0,0,0,-500,700,1400,-250,215,-2
E0,29/08/2015,Newcastle,Arsenal,0,1,0,0,500,320,-161,-115,110,1
E0,29/08/2015,Stoke,West Brom,0,1,0,1,-105,240,350,131,-141,-0.5
E0,29/08/2015,Tottenham,Everton,0,0,0,0,100,250,320,-112,105,-0.5
E0,30/08/2015,Southampton,Norwich,3,0,1,0,105,250,300,110,-118,-0.5
E0,30/08/2015,Swansea,Man United,2,1,0,0,260,230,125,120,-120,0.25
E0,12/09/2015,Arsenal,Stoke,2,0,1,0,-345,500,1100,-147,133,-1.5
E0,12/09/2015,Crystal Palace,Man City,0,1,0,0,450,320,-149,-149,135,1
E0,12/09/2015,Everton,Chelsea,3,1,2,1,300,260,100,105,-112,0.5
E0,12/09/2015,Man United,Liverpool,3,1,0,0,100,240,333,122,-130,-0.5
E0,12/09/2015,Norwich,Bournemouth,3,1,1,0,140,240,220,-102,-101,-0.25
E0,12/09/2015,Watford,Swansea,1,0,0,0,175,240,175,124,-132,0
E0,12/09/2015,West Brom,Southampton,0,0,0,0,220,220,150,149,-154,0.25
E0,13/09/2015,Leicester,Aston Villa,3,2,0,1,-110,275,333,100,-105,-0.5
E0,13/09/2015,Sunderland,Tottenham,0,1,0,0,333,260,-105,101,-109,0.5
E0,14/09/2015,West Ham,Newcastle,2,0,1,0,125,250,240,-105,-103,0
E0,19/09/2015,Aston Villa,West Brom,0,1,0,1,130,225,250,148,-164,-0.25
E0,19/09/2015,Bournemouth,Sunderland,2,0,2,0,-143,300,450,-108,103,-0.75
E0,19/09/2015,Chelsea,Arsenal,2,0,0,0,145,250,200,-116,112,-0.25
E0,19/09/2015,Man City,West Ham,1,2,1,2,-345,550,1000,-217,188,-1.5
E0,19/09/2015,Newcastle,Watford,1,2,0,2,150,230,210,125,-135,0
E0,19/09/2015,Stoke,Leicester,2,2,2,0,150,240,200,109,-119,0
E0,19/09/2015,Swansea,Everton,0,0,0,0,130,240,240,108,-115,-0.25
E0,20/09/2015,Liverpool,Norwich,1,1,0,0,-149,300,475,-109,103,-1
E0,20/09/2015,Southampton,Man United,2,3,1,1,210,230,150,136,-149,0
E0,20/09/2015,Tottenham,Crystal Palace,1,0,0,0,100,260,300,-103,-104,-0.5
E0,26/09/2015,Leicester,Arsenal,2,5,1,2,350,300,-125,-133,130,0.5
E0,26/09/2015,Liverpool,Aston Villa,3,2,1,0,-189,333,600,105,-105,-1
E0,26/09/2015,Man United,Sunderland,3,0,1,0,-500,650,1500,-164,155,-2
E0,26/09/2015,Newcastle,Chelsea,2,2,1,0,500,320,-161,-114,109,0.75
E0,26/09/2015,Southampton,Swansea,3,1,1,0,105,240,320,125,-127,-0.5
E0,26/09/2015,Stoke,Bournemouth,2,1,1,0,155,230,200,110,-116,0
E0,26/09/2015,Tottenham,Man City,4,1,1,1,320,280,-110,-128,119,0.5
E0,26/09/2015,West Ham,Norwich,2,2,1,1,125,250,240,-104,-104,-0.5
E0,27/09/2015,Watford,Crystal Palace,0,1,0,0,150,230,210,120,-132,0
E0,28/09/2015,West Brom,Everton,2,3,1,0,210,230,150,134,-141,0
E0,03/10/2015,Aston Villa,Stoke,0,1,0,0,150,230,210,128,-137,-0.25
E0,03/10/2015,Bournemouth,Watford,1,1,1,1,110,250,280,107,-110,-0.5
E0,03/10/2015,Chelsea,Southampton,1,3,1,1,-120,270,380,-105,100,-0.75
E0,03/10/2015,Crystal Palace,West Brom,2,0,0,0,-120,260,400,125,-130,-0.75
E0,03/10/2015,Man City,Newcastle,6,1,1,1,-400,600,1200,-213,200,-2
E0,03/10/2015,Norwich,Leicester,1,2,0,1,130,250,230,-116,118,-0.5
E0,03/10/2015,Sunderland,West Ham,2,2,2,1,220,240,140,100,-109,0.25
E0,04/10/2015,Arsenal,Man United,3,0,3,0,100,280,280,-111,108,-0.5
E0,04/10/2015,Everton,Liverpool,1,1,1,1,170,240,180,105,-114,0
E0,04/10/2015,Swansea,Tottenham,2,2,2,1,175,225,180,110,-114,0
E0,17/10/2015,Chelsea,Aston Villa,2,0,1,0,-303,475,900,-145,134,-1.5
E0,17/10/2015,Crystal Palace,West Ham,1,3,1,1,100,260,300,-104,100,-0.5
E0,17/10/2015,Everton,Man United,0,3,0,2,225,240,138,111,-118,0.25
E0,17/10/2015,Man City,Bournemouth,5,1,4,1,-303,475,900,-169,160,-1.5
E0,17/10/2015,Southampton,Leicester,2,2,2,0,-133,300,400,-122,117,-0.5
E0,17/10/2015,Tottenham,Liverpool,0,0,0,0,150,250,200,-115,114,0
E0,17/10/2015,Watford,Arsenal,0,3,0,0,500,320,-161,-127,123,1
E0,17/10/2015,West Brom,Sunderland,1,0,0,0,105,240,320,135,-147,-0.5
E0,18/10/2015,Newcastle,Norwich,6,2,3,2,160,240,188,-103,-102,0
E0,19/10/2015,Swansea,Stoke,0,1,0,1,105,240,320,128,-139,-0.5
E0,24/10/2015,Arsenal,Everton,2,1,2,1,-227,375,700,-172,165,-1.5
E0,24/10/2015,Aston Villa,Swansea,1,2,0,0,200,230,160,149,-154,0
E0,24/10/2015,Leicester,Crystal Palace,1,0,0,0,120,260,240,-127,116,-0.25
E0,24/10/2015,Norwich,West Brom,0,1,0,0,100,250,320,120,-125,-0.5
E0,24/10/2015,Stoke,Watford,0,2,0,1,110,230,300,140,-149,-0.5
E0,24/10/2015,West Ham,Chelsea,2,1,1,0,300,280,-105,-127,121,0.5
E0,25/10/2015,Bournemouth,Tottenham,1,5,1,3,240,250,125,105,-110,0.25
E0,25/10/2015,Liverpool,Southampton,1,1,0,0,105,260,280,106,-110,-0.5
E0,25/10/2015,Man United,Man City,0,0,0,0,160,250,180,-110,105,0
E0,25/10/2015,Sunderland,Newcastle,3,0,1,0,160,240,190,104,-110,0
E0,31/10/2015,Chelsea,Liverpool,1,3,1,1,110,250,275,113,-109,-0.5
E0,31/10/2015,Crystal Palace,Man United,0,0,0,0,280,250,110,128,-125,0.5
E0,31/10/2015,Man City,Norwich,2,1,0,0,-345,500,1100,-192,183,-1.5
E0,31/10/2015,Newcastle,Stoke,0,0,0,0,140,240,220,110,-118,-0.25
E0,31/10/2015,Swansea,Arsenal,0,3,0,0,400,300,-133,-120,116,0.75
E0,31/10/2015,Watford,West Ham,2,0,1,0,160,240,190,112,-118,0
E0,31/10/2015,West Brom,Leicester,2,3,1,0,190,240,160,114,-119,0
E0,01/11/2015,Everton,Sunderland,6,2,2,1,-200,350,650,-125,117,-1
E0,01/11/2015,Southampton,Bournemouth,2,0,2,0,-182,333,550,-120,115,-1
E0,02/11/2015,Tottenham,Aston Villa,3,1,2,0,-227,375,700,-122,112,-1
E0,07/11/2015,Bournemouth,Newcastle,0,1,0,1,125,250,240,-111,107,-0.25
E0,07/11/2015,Leicester,Watford,2,1,0,0,-118,280,350,-115,107,-0.5
E0,07/11/2015,Man United,West Brom,2,0,0,0,-303,425,1100,101,-105,-1.5
E0,07/11/2015,Norwich,Swansea,1,0,0,0,145,240,210,103,-109,0
E0,07/11/2015,Stoke,Chelsea,1,0,0,0,280,260,105,116,-125,0.5
E0,07/11/2015,Sunderland,Southampton,0,1,0,0,375,280,-125,104,-114,0.75
E0,07/11/2015,West Ham,Everton,1,1,1,1,160,250,180,-125,114,0
E0,08/11/2015,Arsenal,Tottenham,1,1,0,1,-137,300,400,-159,150,-0.75
E0,08/11/2015,Aston Villa,Man City,0,0,0,0,650,400,-227,-130,128,1.25
E0,08/11/2015,Liverpool,Crystal Palace,1,2,1,1,-149,280,500,100,-106,-0.75
E0,21/11/2015,Chelsea,Norwich,1,0,0,0,-250,400,800,-128,130,-1.5
E0,21/11/2015,Everton,Aston Villa,4,0,3,0,-175,320,550,-101,100,-1
E0,21/11/2015,Man City,Liverpool,1,4,1,3,-143,300,450,-127,125,-0.75
E0,21/11/2015,Newcastle,Leicester,0,3,0,1,188,260,150,-132,125,0
E0,21/11/2015,Southampton,Stoke,0,1,0,1,-175,300,600,109,-116,-1
E0,21/11/2015,Swansea,Bournemouth,2,2,2,2,-110,260,350,106,-111,-0.5
E0,21/11/2015,Watford,Man United,1,2,0,1,333,240,100,146,-145,0.75
E0,21/11/2015,West Brom,Arsenal,2,1,2,1,600,333,-189,-112,112,1
E0,22/11/2015,Tottenham,West Ham,4,1,2,0,-175,320,550,-128,134,-1
E0,23/11/2015,Crystal Palace,Sunderland,0,1,0,0,-175,300,600,-105,101,-1
E0,28/11/2015,Aston Villa,Watford,2,3,1,1,175,230,180,142,-156,-0.25
E0,28/11/2015,Bournemouth,Everton,3,3,0,2,190,260,150,-118,112,0
E0,28/11/2015,Crystal Palace,Newcastle,5,1,3,1,-143,290,450,-115,116,-0.75
E0,28/11/2015,Leicester,Man United,1,1,1,1,210,250,140,111,-115,0.25
E0,28/11/2015,Man City,Southampton,3,1,2,0,-167,333,500,-141,132,-1
E0,28/11/2015,Sunderland,Stoke,2,0,0,0,220,230,145,137,-141,0.25
E0,29/11/2015,Liverpool,Swansea,1,0,0,0,-227,375,700,-115,108,-1
E0,29/11/2015,Norwich,Arsenal,1,1,1,1,500,320,-161,-147,140,1
E0,29/11/2015,Tottenham,Chelsea,0,0,0,0,160,240,190,-104,-101,-0.25
E0,29/11/2015,West Ham,West Brom,1,1,1,0,105,250,300,128,-122,-0.5
E0,05/12/2015,Arsenal,Sunderland,3,1,1,1,-345,500,1200,-154,147,-1.5
E0,05/12/2015,Chelsea,Bournemouth,0,1,0,0,-278,425,850,-145,136,-1.25
E0,05/12/2015,Man United,West Ham,0,0,0,0,-227,350,800,106,-110,-1
E0,05/12/2015,Southampton,Aston Villa,1,1,0,1,-200,350,650,100,-105,-1
E0,05/12/2015,Stoke,Man City,2,0,2,0,425,300,-143,-115,114,0.75
E0,05/12/2015,Swansea,Leicester,0,3,0,2,170,240,175,-109,105,0
E0,05/12/2015,Watford,Norwich,2,0,1,0,115,250,260,109,-118,-0.25
E0,05/12/2015,West Brom,Tottenham,1,1,1,1,375,260,-118,121,-132,0.5
E0,06/12/2015,Newcastle,Liverpool,2,0,0,0,475,333,-161,-125,120,1
E0,07/12/2015,Everton,Crystal Palace,1,1,0,0,110,260,275,-119,112,-0.25
E0,12/12/2015,Bournemouth,Man United,2,1,1,1,240,240,130,123,-132,0.25
E0,12/12/2015,Crystal Palace,Southampton,1,0,1,0,160,230,200,122,-127,0
E0,12/12/2015,Man City,Swansea,2,1,1,0,-333,500,1000,-179,160,-1.5
E0,12/12/2015,Norwich,Everton,1,1,0,1,190,250,155,-110,105,0
E0,12/12/2015,Sunderland,Watford,0,1,0,1,190,230,163,123,-132,0
E0,12/12/2015,West Ham,Stoke,0,0,0,0,163,230,190,126,-130,0
E0,13/12/2015,Aston Villa,Arsenal,0,2,0,2,550,320,-175,-106,100,1
E0,13/12/2015,Liverpool,West Brom,2,2,1,1,-250,375,900,110,-115,-1.5
E0,13/12/2015,Tottenham,Newcastle,1,2,1,0,-278,450,800,-161,146,-1.5
E0,14/12/2015,Leicester,Chelsea,2,1,1,0,220,250,135,-101,-102,0.25
E0,19/12/2015,Chelsea,Sunderland,3,1,2,0,-303,425,1100,-118,117,-1.5
E0,19/12/2015,Everton,Leicester,2,3,1,1,110,275,260,-149,140,-0.5
E0,19/12/2015,Man United,Norwich,1,2,0,1,-222,350,750,100,-102,-1
E0,19/12/2015,Newcastle,Aston Villa,1,1,1,0,105,250,300,111,-118,-0.5
E0,19/12/2015,Southampton,Tottenham,0,2,0,2,170,240,180,112,-112,0
E0,19/12/2015,Stoke,Crystal Palace,1,2,0,1,150,220,220,135,-143,-0.25
E0,19/12/2015,West Brom,Bournemouth,1,2,0,0,155,230,200,124,-132,-0.25
E0,20/12/2015,Swansea,West Ham,0,0,0,0,110,240,290,124,-130,-0.5
E0,20/12/2015,Watford,Liverpool,3,0,2,0,320,260,-105,115,-123,0.5
E0,21/12/2015,Arsenal,Man City,2,1,2,0,145,250,200,-133,130,-0.25
E0,26/12/2015,Aston Villa,West Ham,1,1,0,1,163,225,175,136,-149,0
E0,26/12/2015,Bournemouth,Crystal Palace,0,0,0,0,140,230,200,103,-109,-0.25
E0,26/12/2015,Chelsea,Watford,2,2,1,1,-227,350,650,-119,113,-1
E0,26/12/2015,Liverpool,Leicester,1,0,0,0,-110,280,280,-143,130,-0.5
E0,26/12/2015,Man City,Sunderland,4,1,3,0,-500,600,1200,-222,210,-2
E0,26/12/2015,Newcastle,Everton,0,1,0,0,220,250,120,-123,113,0.25
E0,26/12/2015,Southampton,Arsenal,4,0,1,0,260,250,105,101,-105,0.25
E0,26/12/2015,Stoke,Man United,2,0,2,0,225,220,130,148,-164,0.25
E0,26/12/2015,Swansea,West Brom,1,0,1,0,-110,240,350,155,-167,-0.5
E0,26/12/2015,Tottenham,Norwich,3,0,2,0,-250,375,700,-133,130,-1
E0,28/12/2015,Arsenal,Bournemouth,2,0,1,0,-227,375,700,-147,145,-1.5
E0,28/12/2015,Crystal Palace,Swansea,0,0,0,0,110,240,300,133,-143,-0.25
E0,28/12/2015,Everton,Stoke,3,4,1,2,-105,260,320,110,-114,-0.5
E0,28/12/2015,Man United,Chelsea,0,0,0,0,160,230,200,130,-139,0
E0,28/12/2015,Norwich,Aston Villa,2,0,1,0,105,260,280,119,-125,-0.5
E0,28/12/2015,Watford,Tottenham,1,2,1,1,275,250,110,111,-120,0.5
E0,28/12/2015,West Brom,Newcastle,1,0,0,0,120,225,275,130,-133,-0.25
E0,28/12/2015,West Ham,Southampton,2,1,0,1,260,240,120,130,-135,0.25
E0,29/12/2015,Leicester,Man City,0,0,0,0,333,300,-118,-154,160,0.5
